seed,region_run,model_index,model,truth_index,score
260502014,57,3,elliptical_prior_sigma_0_5_both_misspecified,12,0.3281250000
260502014,57,3,elliptical_prior_sigma_0_5_both_misspecified,13,0.1562500000
260502014,57,3,elliptical_prior_sigma_0_5_both_misspecified,14,0.2343750000
260502014,57,3,elliptical_prior_sigma_0_5_both_misspecified,15,0.3750000000
260502014,58,0,spiral_prior_sigma_2_true,0,1.0000000000
260502014,58,0,spiral_prior_sigma_2_true,1,0.9531250000
260502014,58,0,spiral_prior_sigma_2_true,2,1.0000000000
260502014,58,0,spiral_prior_sigma_2_true,3,0.4687500000
260502014,58,0,spiral_prior_sigma_2_true,4,0.0468750000
260502014,58,0,spiral_prior_sigma_2_true,5,0.6562500000
260502014,58,0,spiral_prior_sigma_2_true,6,0.4687500000
260502014,58,0,spiral_prior_sigma_2_true,7,0.8281250000
260502014,58,0,spiral_prior_sigma_2_true,8,0.6718750000
260502014,58,0,spiral_prior_sigma_2_true,9,0.4375000000
260502014,58,0,spiral_prior_sigma_2_true,10,1.0000000000
260502014,58,0,spiral_prior_sigma_2_true,11,0.8750000000
260502014,58,0,spiral_prior_sigma_2_true,12,0.5156250000
260502014,58,0,spiral_prior_sigma_2_true,13,0.9531250000
260502014,58,0,spiral_prior_sigma_2_true,14,0.9062500000
260502014,58,0,spiral_prior_sigma_2_true,15,1.0000000000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,0,0.9375000000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,1,0.3437500000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,2,0.7343750000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,3,0.9375000000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,4,0.6250000000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,5,0.2343750000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,6,0.5000000000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,7,0.3906250000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,8,0.2187500000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,9,0.9062500000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,10,0.5468750000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,11,0.9531250000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,12,0.7500000000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,13,0.2968750000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,14,0.0781250000
260502014,58,1,spiral_prior_sigma_0_5_noise_misspecified,15,0.2343750000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,0,0.0625000000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,1,0.9218750000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,2,0.2812500000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,3,0.4062500000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,4,0.4843750000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,5,0.0312500000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,6,0.0937500000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,7,0.7968750000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,8,0.0625000000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,9,1.0000000000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,10,0.9062500000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,11,0.6562500000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,12,0.1562500000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,13,0.7500000000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,14,0.1250000000
260502014,58,2,elliptical_prior_sigma_2_prior_misspecified,15,0.3281250000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,0,0.9062500000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,1,0.0937500000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,2,0.6093750000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,3,0.7656250000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,4,0.3593750000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,5,0.7187500000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,6,0.3593750000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,7,0.9375000000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,8,0.1562500000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,9,0.2187500000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,10,0.1406250000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,11,0.9843750000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,12,0.0312500000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,13,0.8906250000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,14,0.9843750000
260502014,58,3,elliptical_prior_sigma_0_5_both_misspecified,15,0.1875000000
260502014,59,0,spiral_prior_sigma_2_true,0,0.4062500000
260502014,59,0,spiral_prior_sigma_2_true,1,0.3437500000
260502014,59,0,spiral_prior_sigma_2_true,2,0.7187500000
260502014,59,0,spiral_prior_sigma_2_true,3,0.5312500000
260502014,59,0,spiral_prior_sigma_2_true,4,0.3906250000
260502014,59,0,spiral_prior_sigma_2_true,5,0.5000000000
260502014,59,0,spiral_prior_sigma_2_true,6,0.7343750000
260502014,59,0,spiral_prior_sigma_2_true,7,0.9062500000
260502014,59,0,spiral_prior_sigma_2_true,8,0.8125000000
260502014,59,0,spiral_prior_sigma_2_true,9,0.4843750000
260502014,59,0,spiral_prior_sigma_2_true,10,0.9375000000
260502014,59,0,spiral_prior_sigma_2_true,11,0.7343750000
260502014,59,0,spiral_prior_sigma_2_true,12,0.7968750000
260502014,59,0,spiral_prior_sigma_2_true,13,0.6093750000
260502014,59,0,spiral_prior_sigma_2_true,14,0.8437500000
260502014,59,0,spiral_prior_sigma_2_true,15,0.8750000000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,0,0.4218750000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,1,0.7031250000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,2,0.2656250000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,3,0.2187500000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,4,0.4687500000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,5,0.6093750000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,6,0.9375000000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,7,0.3125000000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,8,0.6093750000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,9,0.7812500000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,10,0.1718750000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,11,0.0625000000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,12,0.2187500000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,13,0.7968750000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,14,0.2500000000
260502014,59,1,spiral_prior_sigma_0_5_noise_misspecified,15,0.6718750000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,0,0.6875000000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,1,0.7656250000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,2,0.2500000000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,3,0.4062500000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,4,0.4687500000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,5,0.6875000000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,6,0.2656250000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,7,0.2656250000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,8,0.3281250000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,9,0.0937500000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,10,0.2812500000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,11,0.3750000000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,12,0.1250000000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,13,0.4531250000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,14,0.7968750000
260502014,59,2,elliptical_prior_sigma_2_prior_misspecified,15,0.4062500000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,0,0.5000000000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,1,0.8125000000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,2,0.0625000000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,3,0.2656250000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,4,0.4218750000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,5,0.6718750000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,6,0.8125000000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,7,0.9843750000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,8,0.1093750000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,9,0.0312500000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,10,0.1406250000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,11,0.9843750000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,12,0.5468750000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,13,0.3125000000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,14,0.0781250000
260502014,59,3,elliptical_prior_sigma_0_5_both_misspecified,15,0.9062500000
260502014,60,0,spiral_prior_sigma_2_true,0,0.5312500000
260502014,60,0,spiral_prior_sigma_2_true,1,1.0000000000
260502014,60,0,spiral_prior_sigma_2_true,2,0.6250000000
260502014,60,0,spiral_prior_sigma_2_true,3,0.8281250000
260502014,60,0,spiral_prior_sigma_2_true,4,0.1093750000
260502014,60,0,spiral_prior_sigma_2_true,5,0.7500000000
260502014,60,0,spiral_prior_sigma_2_true,6,0.5625000000
260502014,60,0,spiral_prior_sigma_2_true,7,0.8437500000
260502014,60,0,spiral_prior_sigma_2_true,8,0.9218750000
260502014,60,0,spiral_prior_sigma_2_true,9,0.3593750000
260502014,60,0,spiral_prior_sigma_2_true,10,0.9687500000
260502014,60,0,spiral_prior_sigma_2_true,11,0.9531250000
260502014,60,0,spiral_prior_sigma_2_true,12,0.9062500000
260502014,60,0,spiral_prior_sigma_2_true,13,0.7343750000
260502014,60,0,spiral_prior_sigma_2_true,14,1.0000000000
260502014,60,0,spiral_prior_sigma_2_true,15,0.9375000000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,0,0.1406250000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,1,0.0312500000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,2,0.5625000000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,3,0.8750000000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,4,0.4375000000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,5,0.0468750000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,6,0.7968750000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,7,0.0312500000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,8,0.8750000000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,9,0.0312500000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,10,0.0937500000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,11,0.4218750000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,12,0.4062500000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,13,0.8906250000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,14,0.1406250000
260502014,60,1,spiral_prior_sigma_0_5_noise_misspecified,15,0.8750000000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,0,0.1250000000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,1,0.7968750000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,2,0.6562500000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,3,0.1875000000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,4,0.1875000000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,5,0.5312500000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,6,0.2968750000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,7,0.3906250000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,8,0.3593750000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,9,0.3437500000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,10,0.3593750000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,11,0.8906250000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,12,0.4687500000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,13,1.0000000000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,14,0.7187500000
260502014,60,2,elliptical_prior_sigma_2_prior_misspecified,15,0.0937500000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,0,0.8593750000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,1,0.3906250000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,2,0.6406250000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,3,0.4531250000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,4,0.6875000000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,5,0.0937500000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,6,0.9687500000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,7,0.7343750000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,8,0.3281250000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,9,0.2968750000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,10,0.5468750000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,11,0.3281250000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,12,0.9843750000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,13,0.4218750000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,14,0.7812500000
260502014,60,3,elliptical_prior_sigma_0_5_both_misspecified,15,0.5468750000
260502014,61,0,spiral_prior_sigma_2_true,0,0.5000000000
260502014,61,0,spiral_prior_sigma_2_true,1,0.5781250000
260502014,61,0,spiral_prior_sigma_2_true,2,0.8750000000
260502014,61,0,spiral_prior_sigma_2_true,3,0.9062500000
260502014,61,0,spiral_prior_sigma_2_true,4,0.5156250000
260502014,61,0,spiral_prior_sigma_2_true,5,0.3437500000
260502014,61,0,spiral_prior_sigma_2_true,6,0.2656250000
260502014,61,0,spiral_prior_sigma_2_true,7,0.9843750000
260502014,61,0,spiral_prior_sigma_2_true,8,0.6093750000
260502014,61,0,spiral_prior_sigma_2_true,9,0.6406250000
260502014,61,0,spiral_prior_sigma_2_true,10,0.7656250000
260502014,61,0,spiral_prior_sigma_2_true,11,0.6406250000
260502014,61,0,spiral_prior_sigma_2_true,12,0.6250000000
260502014,61,0,spiral_prior_sigma_2_true,13,0.6562500000
260502014,61,0,spiral_prior_sigma_2_true,14,0.8593750000
260502014,61,0,spiral_prior_sigma_2_true,15,1.0000000000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,0,0.9375000000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,1,0.1875000000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,2,0.5937500000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,3,0.8125000000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,4,0.2812500000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,5,0.1875000000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,6,0.4375000000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,7,0.9531250000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,8,0.3593750000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,9,0.2656250000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,10,0.4375000000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,11,0.6875000000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,12,0.5468750000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,13,0.4531250000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,14,0.2812500000
260502014,61,1,spiral_prior_sigma_0_5_noise_misspecified,15,0.0781250000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,0,0.5937500000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,1,0.5937500000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,2,0.1093750000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,3,0.4843750000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,4,0.2031250000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,5,0.5156250000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,6,0.1406250000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,7,0.6250000000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,8,0.2500000000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,9,0.8437500000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,10,0.0156250000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,11,0.5468750000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,12,0.4218750000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,13,0.0781250000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,14,0.2656250000
260502014,61,2,elliptical_prior_sigma_2_prior_misspecified,15,0.1718750000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,0,0.5312500000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,1,0.4218750000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,2,0.8437500000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,3,0.3125000000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,4,0.1093750000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,5,0.6250000000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,6,0.3125000000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,7,0.9375000000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,8,0.4843750000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,9,0.3125000000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,10,0.3906250000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,11,0.7812500000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,12,0.7656250000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,13,0.4531250000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,14,0.6718750000
260502014,61,3,elliptical_prior_sigma_0_5_both_misspecified,15,0.1250000000
260502014,62,0,spiral_prior_sigma_2_true,0,0.7968750000
260502014,62,0,spiral_prior_sigma_2_true,1,0.6093750000
260502014,62,0,spiral_prior_sigma_2_true,2,0.4218750000
260502014,62,0,spiral_prior_sigma_2_true,3,0.7343750000
260502014,62,0,spiral_prior_sigma_2_true,4,0.4843750000
260502014,62,0,spiral_prior_sigma_2_true,5,0.8281250000
260502014,62,0,spiral_prior_sigma_2_true,6,0.8906250000
260502014,62,0,spiral_prior_sigma_2_true,7,0.9531250000
260502014,62,0,spiral_prior_sigma_2_true,8,0.6875000000
260502014,62,0,spiral_prior_sigma_2_true,9,0.5625000000
260502014,62,0,spiral_prior_sigma_2_true,10,0.9062500000
260502014,62,0,spiral_prior_sigma_2_true,11,0.8593750000
260502014,62,0,spiral_prior_sigma_2_true,12,0.8437500000
260502014,62,0,spiral_prior_sigma_2_true,13,0.6093750000
260502014,62,0,spiral_prior_sigma_2_true,14,1.0000000000
260502014,62,0,spiral_prior_sigma_2_true,15,0.5312500000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,0,0.8593750000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,1,0.7500000000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,2,0.3750000000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,3,0.1875000000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,4,0.9062500000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,5,0.6718750000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,6,0.2968750000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,7,0.7968750000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,8,0.5625000000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,9,0.6250000000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,10,0.5000000000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,11,0.2343750000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,12,0.9531250000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,13,0.6093750000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,14,0.6562500000
260502014,62,1,spiral_prior_sigma_0_5_noise_misspecified,15,0.7031250000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,0,0.4843750000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,1,0.5937500000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,2,0.5937500000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,3,0.7343750000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,4,0.1718750000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,5,0.4687500000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,6,0.8593750000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,7,0.0937500000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,8,0.2187500000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,9,0.4531250000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,10,0.9375000000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,11,0.2656250000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,12,0.3593750000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,13,0.5625000000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,14,0.1250000000
260502014,62,2,elliptical_prior_sigma_2_prior_misspecified,15,0.3750000000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,0,0.0625000000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,1,0.9062500000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,2,0.7187500000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,3,0.5625000000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,4,0.6250000000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,5,0.8281250000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,6,0.9062500000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,7,0.2812500000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,8,0.5468750000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,9,0.7031250000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,10,0.4062500000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,11,0.2343750000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,12,0.2656250000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,13,0.5937500000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,14,0.6718750000
260502014,62,3,elliptical_prior_sigma_0_5_both_misspecified,15,0.3437500000
260502014,63,0,spiral_prior_sigma_2_true,0,0.8437500000
260502014,63,0,spiral_prior_sigma_2_true,1,0.6875000000
260502014,63,0,spiral_prior_sigma_2_true,2,0.8593750000
260502014,63,0,spiral_prior_sigma_2_true,3,0.3281250000
260502014,63,0,spiral_prior_sigma_2_true,4,0.7656250000
260502014,63,0,spiral_prior_sigma_2_true,5,0.7812500000
260502014,63,0,spiral_prior_sigma_2_true,6,0.5312500000
260502014,63,0,spiral_prior_sigma_2_true,7,0.3281250000
260502014,63,0,spiral_prior_sigma_2_true,8,0.6093750000
260502014,63,0,spiral_prior_sigma_2_true,9,0.3906250000
260502014,63,0,spiral_prior_sigma_2_true,10,0.7656250000
260502014,63,0,spiral_prior_sigma_2_true,11,0.5156250000
260502014,63,0,spiral_prior_sigma_2_true,12,0.6718750000
260502014,63,0,spiral_prior_sigma_2_true,13,0.7343750000
260502014,63,0,spiral_prior_sigma_2_true,14,0.7968750000
260502014,63,0,spiral_prior_sigma_2_true,15,0.8750000000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,0,0.8593750000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,1,0.7031250000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,2,0.5156250000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,3,0.7031250000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,4,0.6406250000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,5,0.7500000000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,6,0.5625000000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,7,0.1093750000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,8,0.5937500000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,9,0.3906250000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,10,0.9531250000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,11,0.5156250000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,12,0.5312500000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,13,0.6250000000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,14,0.9218750000
260502014,63,1,spiral_prior_sigma_0_5_noise_misspecified,15,0.2343750000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,0,0.5468750000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,1,0.8593750000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,2,0.3593750000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,3,0.9062500000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,4,0.0156250000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,5,0.5625000000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,6,0.2656250000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,7,0.5000000000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,8,0.7968750000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,9,0.6250000000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,10,0.3125000000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,11,0.2812500000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,12,0.9218750000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,13,0.5937500000
260502014,63,2,elliptical_prior_sigma_2_prior_misspecified,14,0.4687500000
